GAME_DATE,TEAM_NAME,MATCHUP,WL,PTS,FG_PCT,FT_PCT,FG3_PCT
2026-04-12,Charlotte Hornets,CHA @ NYK,W,110,0.459,0.765,0.365
2026-04-12,Brooklyn Nets,BKN @ TOR,L,101,0.407,0.759,0.265
2026-04-12,Atlanta Hawks,ATL @ MIA,L,117,0.473,0.667,0.386
2026-04-12,Boston Celtics,BOS vs. ORL,W,113,0.414,1.0,0.38
2026-04-12,Cleveland Cavaliers,CLE vs. WAS,W,130,0.539,0.762,0.419
2026-04-12,New Orleans Pelicans,NOP @ MIN,L,126,0.421,0.816,0.238
2026-04-12,Chicago Bulls,CHI @ DAL,L,128,0.491,0.737,0.263
2026-04-12,Dallas Mavericks,DAL vs. CHI,W,149,0.52,0.852,0.449
2026-04-12,Denver Nuggets,DEN @ SAS,W,128,0.5,0.773,0.367
2026-04-12,Golden State Warriors,GSW @ LAC,L,110,0.419,0.844,0.282
2026-04-12,LA Clippers,LAC vs. GSW,W,115,0.472,0.895,0.359
2026-04-12,Los Angeles Lakers,LAL vs. UTA,W,131,0.548,0.824,0.441
2026-04-12,Miami Heat,MIA vs. ATL,W,143,0.563,0.706,0.405
2026-04-12,Milwaukee Bucks,MIL @ PHI,L,106,0.433,0.682,0.277
2026-04-12,Minnesota Timberwolves,MIN vs. NOP,W,132,0.506,0.744,0.27
2026-04-12,Houston Rockets,HOU vs. MEM,W,132,0.457,0.733,0.286
2026-04-12,New York Knicks,NYK vs. CHA,L,96,0.433,0.625,0.325
2026-04-12,San Antonio Spurs,SAS vs. DEN,L,118,0.455,0.722,0.319
2026-04-12,Orlando Magic,ORL @ BOS,L,108,0.396,0.8,0.279
2026-04-12,Washington Wizards,WAS @ CLE,L,117,0.467,0.789,0.439
2026-04-12,Memphis Grizzlies,MEM @ HOU,L,101,0.411,1.0,0.265
2026-04-12,Utah Jazz,UTA @ LAL,L,107,0.436,0.667,0.206
2026-04-12,Toronto Raptors,TOR vs. BKN,W,136,0.638,0.759,0.444
2026-04-12,Oklahoma City Thunder,OKC vs. PHX,L,103,0.432,0.333,0.391
2026-04-12,Detroit Pistons,DET @ IND,W,133,0.562,0.818,0.455
2026-04-12,Sacramento Kings,SAC @ POR,L,110,0.482,0.742,0.333
2026-04-12,Portland Trail Blazers,POR vs. SAC,W,122,0.465,0.8,0.348
2026-04-12,Phoenix Suns,PHX @ OKC,W,135,0.554,0.5,0.488
2026-04-12,Philadelphia 76ers,PHI vs. MIL,W,126,0.516,0.762,0.39
2026-04-12,Indiana Pacers,IND vs. DET,L,121,0.456,0.8,0.426
2026-04-10,Denver Nuggets,DEN vs. OKC,W,127,0.505,0.923,0.488
2026-04-10,Milwaukee Bucks,MIL vs. BKN,W,125,0.556,0.688,0.5
2026-04-10,Miami Heat,MIA @ WAS,W,140,0.598,0.846,0.541
2026-04-10,Los Angeles Lakers,LAL vs. PHX,W,101,0.507,0.767,0.4
2026-04-10,LA Clippers,LAC @ POR,L,97,0.434,1.0,0.325
2026-04-10,Houston Rockets,HOU vs. MIN,L,132,0.609,0.786,0.211
2026-04-10,Golden State Warriors,GSW @ SAC,L,118,0.481,0.929,0.389
2026-04-10,Chicago Bulls,CHI vs. ORL,L,103,0.437,0.654,0.256
2026-04-10,Dallas Mavericks,DAL @ SAS,L,120,0.459,0.789,0.375
2026-04-10,Brooklyn Nets,BKN @ MIL,L,108,0.452,0.875,0.4
2026-04-10,New Orleans Pelicans,NOP @ BOS,L,118,0.458,0.7,0.281
2026-04-10,Cleveland Cavaliers,CLE @ ATL,L,102,0.453,0.944,0.259
2026-04-10,Boston Celtics,BOS vs. NOP,W,144,0.542,0.733,0.492
2026-04-10,Atlanta Hawks,ATL vs. CLE,W,124,0.484,0.72,0.364
2026-04-10,Minnesota Timberwolves,MIN @ HOU,W,136,0.573,0.76,0.5
2026-04-10,Sacramento Kings,SAC vs. GSW,W,124,0.461,0.735,0.386
2026-04-10,New York Knicks,NYK vs. TOR,W,112,0.547,0.815,0.258
2026-04-10,Oklahoma City Thunder,OKC @ DEN,L,107,0.424,0.75,0.318
2026-04-10,Orlando Magic,ORL @ CHI,W,127,0.521,0.667,0.351
2026-04-10,Charlotte Hornets,CHA vs. DET,L,100,0.386,0.826,0.277
2026-04-10,Detroit Pistons,DET @ CHA,W,118,0.506,0.731,0.333
2026-04-10,Washington Wizards,WAS vs. MIA,L,117,0.5,0.786,0.452
2026-04-10,Memphis Grizzlies,MEM @ UTA,L,101,0.376,0.889,0.212
2026-04-10,Toronto Raptors,TOR @ NYK,L,95,0.493,0.65,0.4
2026-04-10,Utah Jazz,UTA vs. MEM,W,147,0.564,0.471,0.429
2026-04-10,San Antonio Spurs,SAS vs. DAL,W,139,0.543,0.963,0.406
2026-04-10,Portland Trail Blazers,POR vs. LAC,W,116,0.446,0.857,0.308
2026-04-10,Phoenix Suns,PHX @ LAL,L,73,0.338,0.667,0.175
2026-04-10,Philadelphia 76ers,PHI @ IND,W,105,0.404,0.842,0.172
2026-04-10,Indiana Pacers,IND vs. PHI,L,94,0.375,0.875,0.28
2026-04-09,Miami Heat,MIA @ TOR,L,114,0.561,0.571,0.4
2026-04-09,Boston Celtics,BOS @ NYK,L,106,0.452,0.875,0.372
2026-04-09,Chicago Bulls,CHI @ WAS,W,119,0.462,0.96,0.3
2026-04-09,Golden State Warriors,GSW vs. LAL,L,103,0.506,1.0,0.3
2026-04-09,Houston Rockets,HOU vs. PHI,W,113,0.452,0.692,0.344
2026-04-09,Los Angeles Lakers,LAL @ GSW,W,119,0.613,0.625,0.552
2026-04-09,Toronto Raptors,TOR vs. MIA,W,128,0.512,0.794,0.433
2026-04-09,Brooklyn Nets,BKN vs. IND,L,94,0.385,0.632,0.211
2026-04-09,New York Knicks,NYK vs. BOS,W,112,0.538,0.733,0.429
2026-04-09,Indiana Pacers,IND @ BKN,W,123,0.52,0.722,0.258
2026-04-09,Philadelphia 76ers,PHI @ HOU,L,102,0.447,0.652,0.344
2026-04-09,Washington Wizards,WAS vs. CHI,L,108,0.396,0.815,0.263
2026-04-08,Minnesota Timberwolves,MIN @ ORL,L,120,0.5,0.857,0.409
2026-04-08,Atlanta Hawks,ATL @ CLE,L,116,0.48,0.667,0.353
2026-04-08,Cleveland Cavaliers,CLE vs. ATL,W,122,0.466,0.8,0.364
2026-04-08,Dallas Mavericks,DAL @ PHX,L,107,0.416,0.909,0.361
2026-04-08,Denver Nuggets,DEN vs. MEM,W,136,0.589,0.762,0.389
2026-04-08,LA Clippers,LAC vs. OKC,L,110,0.465,0.667,0.438
2026-04-08,Milwaukee Bucks,MIL @ DET,L,111,0.419,0.786,0.34
2026-04-08,San Antonio Spurs,SAS vs. POR,W,112,0.489,0.789,0.379
2026-04-08,Orlando Magic,ORL vs. MIN,W,132,0.537,0.783,0.414
2026-04-08,Portland Trail Blazers,POR @ SAS,L,101,0.452,0.5,0.324
2026-04-08,Phoenix Suns,PHX vs. DAL,W,112,0.462,0.824,0.4
2026-04-08,Oklahoma City Thunder,OKC @ LAC,W,128,0.578,0.792,0.382
2026-04-08,Memphis Grizzlies,MEM @ DEN,L,119,0.457,0.696,0.38
2026-04-08,Detroit Pistons,DET vs. MIL,W,137,0.571,0.9,0.467
2026-04-07,Milwaukee Bucks,MIL @ BKN,L,90,0.432,0.625,0.333
2026-04-07,Boston Celtics,BOS vs. CHA,W,113,0.494,0.833,0.405
2026-04-07,New Orleans Pelicans,NOP vs. UTA,W,156,0.575,0.87,0.412
2026-04-07,Chicago Bulls,CHI @ WAS,W,129,0.489,0.815,0.333
2026-04-07,Dallas Mavericks,DAL @ LAC,L,103,0.35,0.964,0.182
2026-04-07,Golden State Warriors,GSW vs. SAC,W,110,0.451,0.792,0.447
2026-04-07,Houston Rockets,HOU @ PHX,W,119,0.45,0.938,0.368
2026-04-07,LA Clippers,LAC vs. DAL,W,116,0.446,0.714,0.378
2026-04-07,Los Angeles Lakers,LAL vs. OKC,L,87,0.438,0.452,0.346
2026-04-07,Miami Heat,MIA @ TOR,L,95,0.363,0.895,0.273
2026-04-07,Brooklyn Nets,BKN vs. MIL,W,96,0.44,0.913,0.346
2026-04-07,Minnesota Timberwolves,MIN @ IND,W,124,0.517,0.938,0.415
2026-04-07,Indiana Pacers,IND vs. MIN,L,104,0.479,0.806,0.346
2026-04-07,Phoenix Suns,PHX vs. HOU,L,105,0.427,0.872,0.226
2026-04-07,Sacramento Kings,SAC @ GSW,L,105,0.471,0.706,0.355
2026-04-07,Oklahoma City Thunder,OKC @ LAL,W,123,0.506,0.857,0.512
2026-04-07,Toronto Raptors,TOR vs. MIA,W,121,0.495,0.688,0.429
2026-04-07,Utah Jazz,UTA @ NOP,L,137,0.51,0.875,0.313
2026-04-07,Washington Wizards,WAS vs. CHI,L,98,0.43,0.619,0.289
2026-04-07,Charlotte Hornets,CHA @ BOS,L,102,0.432,0.769,0.327
2026-04-06,Philadelphia 76ers,PHI @ SAS,L,102,0.386,0.828,0.323
2026-04-06,Cleveland Cavaliers,CLE @ MEM,W,142,0.584,0.703,0.375
2026-04-06,Denver Nuggets,DEN vs. POR,W,137,0.515,0.875,0.316
2026-04-06,New York Knicks,NYK @ ATL,W,108,0.5,0.765,0.333
2026-04-06,Orlando Magic,ORL vs. DET,W,123,0.506,0.75,0.423
2026-04-06,Atlanta Hawks,ATL vs. NYK,L,105,0.4,0.765,0.381
2026-04-06,Portland Trail Blazers,POR @ DEN,L,132,0.472,0.821,0.481
2026-04-06,Memphis Grizzlies,MEM vs. CLE,L,126,0.479,0.7,0.492
2026-04-06,Detroit Pistons,DET @ ORL,L,107,0.494,0.684,0.333
2026-04-06,San Antonio Spurs,SAS vs. PHI,W,115,0.494,0.727,0.344
2026-04-05,Brooklyn Nets,BKN vs. WAS,W,121,0.489,0.87,0.375
2026-04-05,Boston Celtics,BOS vs. TOR,W,115,0.534,0.813,0.286
2026-04-05,Cleveland Cavaliers,CLE vs. IND,W,117,0.467,0.789,0.34
2026-04-05,New Orleans Pelicans,NOP vs. ORL,L,108,0.417,0.778,0.323
2026-04-05,Chicago Bulls,CHI vs. PHX,L,110,0.451,0.783,0.256
2026-04-05,Dallas Mavericks,DAL vs. LAL,W,134,0.523,0.778,0.438
2026-04-05,Golden State Warriors,GSW vs. HOU,L,116,0.5,0.9,0.35
2026-04-05,LA Clippers,LAC @ SAC,W,138,0.533,0.952,0.488
2026-04-05,Los Angeles Lakers,LAL @ DAL,L,128,0.516,0.788,0.296
2026-04-05,Milwaukee Bucks,MIL vs. MEM,W,131,0.602,0.625,0.5
2026-04-05,Minnesota Timberwolves,MIN vs. CHA,L,108,0.458,0.783,0.368
2026-04-05,Houston Rockets,HOU @ GSW,W,117,0.55,0.842,0.448
2026-04-05,Orlando Magic,ORL @ NOP,W,112,0.43,0.694,0.212
2026-04-05,Phoenix Suns,PHX @ CHI,W,120,0.506,0.773,0.406
2026-04-05,Sacramento Kings,SAC vs. LAC,L,109,0.529,0.5,0.281
2026-04-05,Oklahoma City Thunder,OKC vs. UTA,W,146,0.587,0.875,0.533
2026-04-05,Toronto Raptors,TOR @ BOS,L,101,0.476,0.722,0.4
2026-04-05,Utah Jazz,UTA @ OKC,L,111,0.43,0.733,0.359
2026-04-05,Memphis Grizzlies,MEM @ MIL,L,115,0.413,0.786,0.37
2026-04-05,Washington Wizards,WAS @ BKN,L,115,0.557,0.643,0.36
2026-04-05,Charlotte Hornets,CHA @ MIN,W,122,0.489,0.867,0.422
2026-04-05,Indiana Pacers,IND @ CLE,L,108,0.384,0.862,0.386
2026-04-04,Philadelphia 76ers,PHI vs. DET,L,93,0.443,0.789,0.276
2026-04-04,Denver Nuggets,DEN vs. SAS,W,136,0.485,0.864,0.413
2026-04-04,Miami Heat,MIA vs. WAS,W,152,0.581,0.794,0.436
2026-04-04,Washington Wizards,WAS @ MIA,L,136,0.472,0.792,0.425
2026-04-04,San Antonio Spurs,SAS @ DEN,L,134,0.465,0.926,0.333
2026-04-04,Detroit Pistons,DET @ PHI,W,116,0.494,0.792,0.393
2026-04-03,Brooklyn Nets,BKN vs. ATL,L,107,0.494,0.85,0.429
2026-04-03,Atlanta Hawks,ATL @ BKN,W,141,0.567,0.792,0.513
2026-04-03,Boston Celtics,BOS @ MIL,W,133,0.562,0.842,0.459
2026-04-03,New Orleans Pelicans,NOP @ SAC,L,113,0.476,0.905,0.412
2026-04-03,Chicago Bulls,CHI @ NYK,L,96,0.432,0.577,0.314
2026-04-03,Dallas Mavericks,DAL vs. ORL,L,127,0.463,0.806,0.333
2026-04-03,Houston Rockets,HOU vs. UTA,W,140,0.554,0.767,0.469
2026-04-03,Milwaukee Bucks,MIL vs. BOS,L,101,0.422,0.769,0.447
2026-04-03,Minnesota Timberwolves,MIN @ PHI,L,103,0.376,0.65,0.326
2026-04-03,New York Knicks,NYK vs. CHI,W,136,0.527,0.893,0.385
2026-04-03,Indiana Pacers,IND @ CHA,L,108,0.462,0.7,0.417
2026-04-03,Philadelphia 76ers,PHI vs. MIN,W,115,0.5,0.857,0.346
2026-04-03,Sacramento Kings,SAC vs. NOP,W,117,0.511,0.75,0.303
2026-04-03,Toronto Raptors,TOR @ MEM,W,128,0.524,0.756,0.375
2026-04-03,Utah Jazz,UTA @ HOU,L,106,0.448,0.682,0.185
2026-04-03,Memphis Grizzlies,MEM vs. TOR,L,96,0.4,0.654,0.262
2026-04-03,Charlotte Hornets,CHA vs. IND,W,129,0.479,0.867,0.49
2026-04-03,Orlando Magic,ORL @ DAL,W,138,0.56,0.811,0.538
2026-04-02,Phoenix Suns,PHX @ CHA,L,107,0.462,0.7,0.41
2026-04-02,Minnesota Timberwolves,MIN @ DET,L,108,0.442,0.76,0.31
2026-04-02,Cleveland Cavaliers,CLE @ GSW,W,118,0.512,0.692,0.444
2026-04-02,New Orleans Pelicans,NOP @ POR,L,106,0.452,0.808,0.391
2026-04-02,Golden State Warriors,GSW vs. CLE,L,111,0.436,0.85,0.273
2026-04-02,LA Clippers,LAC vs. SAS,L,99,0.43,0.778,0.185
2026-04-02,Los Angeles Lakers,LAL @ OKC,L,96,0.43,0.778,0.233
2026-04-02,San Antonio Spurs,SAS @ LAC,W,118,0.534,0.857,0.387
2026-04-02,Portland Trail Blazers,POR vs. NOP,W,118,0.457,0.778,0.392
2026-04-02,Oklahoma City Thunder,OKC vs. LAL,W,139,0.539,0.769,0.452
2026-04-02,Detroit Pistons,DET vs. MIN,W,113,0.477,0.724,0.435
2026-04-02,Charlotte Hornets,CHA vs. PHX,W,127,0.516,0.867,0.367
2026-04-01,Miami Heat,MIA vs. BOS,L,129,0.463,0.739,0.511
2026-04-01,Denver Nuggets,DEN @ UTA,W,130,0.484,0.839,0.41
2026-04-01,Houston Rockets,HOU vs. MIL,W,119,0.471,0.864,0.429
2026-04-01,Golden State Warriors,GSW vs. SAS,L,113,0.488,0.833,0.4
2026-04-01,Chicago Bulls,CHI vs. IND,L,126,0.485,0.731,0.333
2026-04-01,Boston Celtics,BOS @ MIA,W,147,0.583,0.7,0.477
2026-04-01,Atlanta Hawks,ATL @ ORL,W,130,0.511,0.778,0.405
2026-04-01,New York Knicks,NYK @ MEM,W,130,0.552,0.875,0.406
2026-04-01,Milwaukee Bucks,MIL @ HOU,L,113,0.472,0.75,0.425
2026-04-01,Memphis Grizzlies,MEM vs. NYK,L,119,0.513,0.833,0.444
2026-04-01,Orlando Magic,ORL vs. ATL,L,101,0.398,0.806,0.188
2026-04-01,Indiana Pacers,IND @ CHI,W,145,0.569,0.9,0.417
2026-04-01,Philadelphia 76ers,PHI @ WAS,W,153,0.616,0.875,0.486
2026-04-01,Sacramento Kings,SAC @ TOR,W,123,0.457,0.931,0.364
2026-04-01,San Antonio Spurs,SAS @ GSW,W,127,0.473,0.8,0.319
2026-04-01,Toronto Raptors,TOR vs. SAC,L,115,0.545,0.688,0.391
2026-04-01,Utah Jazz,UTA vs. DEN,L,117,0.463,0.68,0.324
2026-04-01,Washington Wizards,WAS vs. PHI,L,131,0.521,0.882,0.4
2026-03-31,Cleveland Cavaliers,CLE @ LAL,L,113,0.494,0.737,0.333
2026-03-31,Brooklyn Nets,BKN vs. CHA,L,86,0.384,0.852,0.2
2026-03-31,Dallas Mavericks,DAL @ MIL,L,99,0.354,0.75,0.278
2026-03-31,Houston Rockets,HOU vs. NYK,W,111,0.538,0.75,0.429
2026-03-31,LA Clippers,LAC vs. POR,L,104,0.5,0.783,0.333
2026-03-31,Los Angeles Lakers,LAL vs. CLE,W,127,0.542,0.923,0.419
2026-03-31,Milwaukee Bucks,MIL vs. DAL,W,123,0.446,0.808,0.37
2026-03-31,Charlotte Hornets,CHA @ BKN,W,117,0.471,0.92,0.308
2026-03-31,New York Knicks,NYK @ HOU,L,94,0.424,0.75,0.294
2026-03-31,Phoenix Suns,PHX @ ORL,L,111,0.398,0.771,0.304
2026-03-31,Portland Trail Blazers,POR @ LAC,W,114,0.451,0.944,0.333
2026-03-31,Toronto Raptors,TOR @ DET,L,116,0.483,0.645,0.345
2026-03-31,Detroit Pistons,DET vs. TOR,W,127,0.603,0.867,0.565
2026-03-31,Orlando Magic,ORL vs. PHX,W,115,0.443,0.854,0.345
2026-03-30,Minnesota Timberwolves,MIN @ DAL,W,124,0.531,0.667,0.452
2026-03-30,Atlanta Hawks,ATL vs. BOS,W,112,0.467,0.733,0.395
2026-03-30,Boston Celtics,BOS @ ATL,L,102,0.412,0.692,0.378
2026-03-30,Cleveland Cavaliers,CLE @ UTA,W,122,0.522,0.815,0.188
2026-03-30,Chicago Bulls,CHI @ SAS,L,114,0.462,0.714,0.295
2026-03-30,Dallas Mavericks,DAL vs. MIN,L,94,0.348,0.735,0.241
2026-03-30,Los Angeles Lakers,LAL vs. WAS,W,120,0.557,0.781,0.292
2026-03-30,Miami Heat,MIA vs. PHI,W,119,0.462,0.759,0.275
2026-03-30,Phoenix Suns,PHX @ MEM,W,131,0.505,0.5,0.378
2026-03-30,Philadelphia 76ers,PHI @ MIA,L,109,0.417,0.895,0.316
2026-03-30,San Antonio Spurs,SAS vs. CHI,W,129,0.51,0.708,0.412
2026-03-30,Oklahoma City Thunder,OKC vs. DET,W,114,0.469,0.875,0.294
2026-03-30,Utah Jazz,UTA vs. CLE,L,113,0.477,0.7,0.517
2026-03-30,Memphis Grizzlies,MEM vs. PHX,L,105,0.507,0.9,0.367
2026-03-30,Washington Wizards,WAS @ LAL,L,101,0.441,0.75,0.2
2026-03-30,Detroit Pistons,DET @ OKC,L,110,0.423,0.522,0.372
2026-03-29,Golden State Warriors,GSW @ DEN,L,93,0.422,0.818,0.333
2026-03-29,Miami Heat,MIA @ IND,L,118,0.465,0.722,0.351
2026-03-29,LA Clippers,LAC @ MIL,W,127,0.584,0.857,0.433
2026-03-29,Houston Rockets,HOU @ NOP,W,134,0.467,0.857,0.409
2026-03-29,Orlando Magic,ORL @ TOR,L,87,0.378,0.842,0.237
2026-03-29,Denver Nuggets,DEN vs. GSW,W,116,0.5,0.917,0.475
2026-03-29,New Orleans Pelicans,NOP vs. HOU,L,102,0.43,0.679,0.31
2026-03-29,Boston Celtics,BOS @ CHA,W,114,0.506,0.727,0.412
2026-03-29,Brooklyn Nets,BKN vs. SAC,W,116,0.494,0.75,0.415
2026-03-29,Milwaukee Bucks,MIL vs. LAC,L,113,0.519,0.867,0.455
2026-03-29,Portland Trail Blazers,POR vs. WAS,W,123,0.512,0.719,0.333
2026-03-29,New York Knicks,NYK @ OKC,L,100,0.439,0.765,0.429
2026-03-29,Indiana Pacers,IND vs. MIA,W,135,0.576,0.846,0.462
2026-03-29,Sacramento Kings,SAC @ BKN,L,99,0.429,0.68,0.313
2026-03-29,Oklahoma City Thunder,OKC vs. NYK,W,111,0.467,0.816,0.357
2026-03-29,Toronto Raptors,TOR vs. ORL,W,139,0.574,0.818,0.448
2026-03-29,Washington Wizards,WAS @ POR,L,88,0.368,0.864,0.227
2026-03-29,Charlotte Hornets,CHA vs. BOS,L,99,0.434,0.789,0.279
2026-03-28,Sacramento Kings,SAC @ ATL,L,113,0.484,0.846,0.375
2026-03-28,Atlanta Hawks,ATL vs. SAC,W,123,0.506,0.773,0.39
2026-03-28,Chicago Bulls,CHI @ MEM,L,124,0.5,0.744,0.303
2026-03-28,Milwaukee Bucks,MIL vs. SAS,L,95,0.437,0.833,0.304
2026-03-28,Minnesota Timberwolves,MIN vs. DET,L,87,0.318,0.727,0.209
2026-03-28,Philadelphia 76ers,PHI @ CHA,W,118,0.488,0.759,0.471
2026-03-28,Phoenix Suns,PHX vs. UTA,W,134,0.5,0.619,0.321
2026-03-28,San Antonio Spurs,SAS @ MIL,W,127,0.551,0.75,0.4
2026-03-28,Utah Jazz,UTA @ PHX,L,109,0.467,0.684,0.435
2026-03-28,Memphis Grizzlies,MEM vs. CHI,W,125,0.467,0.765,0.316
2026-03-28,Detroit Pistons,DET @ MIN,W,109,0.524,0.765,0.385
2026-03-28,Charlotte Hornets,CHA vs. PHI,L,114,0.375,0.781,0.309
2026-03-27,Los Angeles Lakers,LAL vs. BKN,W,116,0.543,0.69,0.44
2026-03-27,Boston Celtics,BOS vs. ATL,W,109,0.469,0.826,0.4
2026-03-27,Cleveland Cavaliers,CLE vs. MIA,W,149,0.536,0.839,0.463
2026-03-27,New Orleans Pelicans,NOP @ TOR,L,106,0.419,0.84,0.25
2026-03-27,Atlanta Hawks,ATL @ BOS,L,102,0.391,0.792,0.357
2026-03-27,Dallas Mavericks,DAL @ POR,W,100,0.444,0.7,0.292
2026-03-27,Denver Nuggets,DEN vs. UTA,W,135,0.474,0.813,0.396
2026-03-27,Golden State Warriors,GSW vs. WAS,W,131,0.518,0.774,0.432
2026-03-27,Houston Rockets,HOU @ MEM,W,119,0.473,0.731,0.364
2026-03-27,LA Clippers,LAC @ IND,W,114,0.427,0.704,0.382
2026-03-27,Chicago Bulls,CHI @ OKC,L,113,0.418,0.762,0.319
2026-03-27,Miami Heat,MIA @ CLE,L,128,0.44,0.868,0.326
2026-03-27,Indiana Pacers,IND vs. LAC,L,113,0.494,0.733,0.444
2026-03-27,Portland Trail Blazers,POR vs. DAL,L,93,0.392,0.697,0.267
2026-03-27,Oklahoma City Thunder,OKC vs. CHI,W,131,0.465,0.742,0.311
2026-03-27,Toronto Raptors,TOR vs. NOP,W,119,0.516,0.722,0.357
2026-03-27,Utah Jazz,UTA @ DEN,L,129,0.558,0.737,0.273
2026-03-27,Memphis Grizzlies,MEM vs. HOU,L,109,0.44,0.889,0.351
2026-03-27,Washington Wizards,WAS @ GSW,L,126,0.526,0.8,0.429
2026-03-27,Brooklyn Nets,BKN @ LAL,L,99,0.417,0.6,0.256
2026-03-26,Sacramento Kings,SAC @ ORL,L,117,0.511,0.813,0.424
2026-03-26,New Orleans Pelicans,NOP @ DET,L,108,0.463,0.458,0.36
2026-03-26,New York Knicks,NYK @ CHA,L,103,0.512,0.889,0.379
2026-03-26,Orlando Magic,ORL vs. SAC,W,121,0.541,0.875,0.481
2026-03-26,Detroit Pistons,DET vs. NOP,W,129,0.565,0.783,0.536
2026-03-26,Charlotte Hornets,CHA vs. NYK,W,114,0.526,0.8,0.39
2026-03-25,Minnesota Timberwolves,MIN vs. HOU,W,110,0.417,0.7,0.351
2026-03-25,Cleveland Cavaliers,CLE vs. MIA,L,103,0.432,0.875,0.324
2026-03-25,Chicago Bulls,CHI @ PHI,L,137,0.49,0.839,0.319
2026-03-25,Dallas Mavericks,DAL @ DEN,L,135,0.495,0.794,0.343
2026-03-25,Denver Nuggets,DEN vs. DAL,W,142,0.562,0.793,0.5
2026-03-25,Boston Celtics,BOS vs. OKC,W,119,0.469,0.862,0.439
2026-03-25,Golden State Warriors,GSW vs. BKN,W,109,0.529,0.778,0.333
2026-03-25,Houston Rockets,HOU @ MIN,L,108,0.409,0.92,0.31
2026-03-25,LA Clippers,LAC vs. TOR,W,119,0.512,0.792,0.457
2026-03-25,Los Angeles Lakers,LAL @ IND,W,137,0.562,0.824,0.391
2026-03-25,Miami Heat,MIA @ CLE,W,120,0.519,0.818,0.4
2026-03-25,Milwaukee Bucks,MIL @ POR,L,99,0.404,0.65,0.311
2026-03-25,Toronto Raptors,TOR @ LAC,L,94,0.417,0.364,0.345
2026-03-25,Brooklyn Nets,BKN @ GSW,L,106,0.481,0.762,0.364
2026-03-25,Indiana Pacers,IND vs. LAL,L,130,0.558,0.783,0.41
2026-03-25,Philadelphia 76ers,PHI vs. CHI,W,157,0.553,0.75,0.468
2026-03-25,Portland Trail Blazers,POR vs. MIL,W,130,0.525,0.818,0.463
2026-03-25,San Antonio Spurs,SAS @ MEM,W,123,0.517,0.682,0.348
2026-03-25,Oklahoma City Thunder,OKC @ BOS,L,109,0.475,0.808,0.324
2026-03-25,Utah Jazz,UTA vs. WAS,L,110,0.469,0.52,0.241
2026-03-25,Memphis Grizzlies,MEM vs. SAS,L,98,0.395,0.7,0.32
2026-03-25,Washington Wizards,WAS @ UTA,W,133,0.553,0.667,0.406
2026-03-25,Detroit Pistons,DET vs. ATL,L,129,0.51,0.842,0.273
2026-03-25,Atlanta Hawks,ATL @ DET,W,130,0.476,0.706,0.346
2026-03-24,New Orleans Pelicans,NOP @ NYK,L,116,0.511,0.846,0.441
2026-03-24,Orlando Magic,ORL @ CLE,L,131,0.488,0.921,0.359
2026-03-24,Cleveland Cavaliers,CLE vs. ORL,W,136,0.605,0.897,0.4
2026-03-24,Denver Nuggets,DEN @ PHX,W,125,0.511,0.733,0.406
2026-03-24,New York Knicks,NYK vs. NOP,W,121,0.518,0.909,0.394
2026-03-24,Sacramento Kings,SAC @ CHA,L,90,0.407,0.636,0.321
2026-03-24,Charlotte Hornets,CHA vs. SAC,W,134,0.511,0.75,0.473
2026-03-24,Phoenix Suns,PHX vs. DEN,L,123,0.438,0.757,0.362
2026-03-23,Chicago Bulls,CHI vs. HOU,W,132,0.5,0.821,0.5
2026-03-23,Orlando Magic,ORL vs. IND,L,126,0.511,0.75,0.353
2026-03-23,Atlanta Hawks,ATL vs. MEM,W,146,0.533,0.92,0.463
2026-03-23,Dallas Mavericks,DAL vs. GSW,L,131,0.586,0.65,0.444
2026-03-23,Golden State Warriors,GSW @ DAL,W,137,0.505,0.75,0.362
2026-03-23,LA Clippers,LAC vs. MIL,W,129,0.58,1.0,0.447
2026-03-23,Los Angeles Lakers,LAL @ DET,L,110,0.481,0.839,0.276
2026-03-23,Miami Heat,MIA vs. SAS,L,111,0.4,0.95,0.308
2026-03-23,Milwaukee Bucks,MIL @ LAC,L,96,0.44,0.667,0.39
2026-03-23,Brooklyn Nets,BKN @ POR,L,99,0.413,0.862,0.276
2026-03-23,Houston Rockets,HOU @ CHI,L,124,0.533,0.625,0.268
2026-03-23,Indiana Pacers,IND @ ORL,W,128,0.549,0.917,0.457
2026-03-23,Portland Trail Blazers,POR vs. BKN,W,134,0.55,0.7,0.474
2026-03-23,San Antonio Spurs,SAS @ MIA,W,136,0.475,0.893,0.349
2026-03-23,Oklahoma City Thunder,OKC @ PHI,W,123,0.533,0.9,0.439
2026-03-23,Detroit Pistons,DET vs. LAL,W,113,0.455,0.917,0.423
2026-03-23,Toronto Raptors,TOR @ UTA,W,143,0.614,0.536,0.541
2026-03-23,Utah Jazz,UTA vs. TOR,L,127,0.47,0.837,0.361
2026-03-23,Memphis Grizzlies,MEM @ ATL,L,107,0.422,0.885,0.326
2026-03-23,Philadelphia 76ers,PHI vs. OKC,L,103,0.436,0.444,0.37
2026-03-22,New York Knicks,NYK vs. WAS,W,145,0.585,0.947,0.531
2026-03-22,Boston Celtics,BOS vs. MIN,L,92,0.358,0.833,0.273
2026-03-22,Denver Nuggets,DEN vs. POR,W,128,0.544,0.923,0.391
